movieId,movieLink,movieName,movieImage,movieEpisodeTotal,movieEpisodeCurrent
2418,https://phimmoichilla.net/info/au-trung-tinh-nghich-phan-3-pm2418,Ấu Trùng Tinh Nghịch Phần 3,https://i0.wp.com/img.phimmoichilla.net/images/film/larva-au-trinh-tinh-nghich-phan-3-201607468.jpg,1,HD Thuyết Minh
2419,https://phimmoichilla.net/info/huyen-thoai-pele-pm2419,Huyền Thoại Pelé,https://i0.wp.com/img.phimmoichilla.net/images/film/pele-birth-of-a-legend-201605319.jpg,1,HD VietSub
2420,https://phimmoichilla.net/info/au-trung-tinh-nghich-phan-1-pm2420,Ấu Trùng Tinh Nghịch Phần 1,https://i0.wp.com/img.phimmoichilla.net/images/film/larva-au-trinh-tinh-nghich-201607609.jpg,1,HD Thuyết Minh
2421,https://phimmoichilla.net/info/tuyet-roi-tren-bien-pm2421,Tuyết Rơi Trên Biển,https://i0.wp.com/img.phimmoichilla.net/images/film/tuyet-roi-tren-bien-snow-is-on-the-sea-201607705.jpg,1,HD VietSub
2422,https://phimmoichilla.net/info/au-trung-tinh-nghich-phan-2-pm2422,Ấu Trùng Tinh Nghịch Phần 2,https://i0.wp.com/img.phimmoichilla.net/images/film/larva-au-trinh-tinh-nghich-phan-2-201607290.jpg,1,HD Thuyết Minh
2423,https://phimmoichilla.net/info/tham-tu-tai-nang-pm2423,Thám Tử Tài Năng,https://i0.wp.com/img.phimmoichilla.net/images/film/phim-tham-tu-tai-nang-phantom-detective-201607237.jpg,1,HD VietSub
2424,https://phimmoichilla.net/info/con-duong-mua-xuan-pm2424,Con Đường Mùa Xuân,https://i0.wp.com/img.phimmoichilla.net/images/film/phim-con-duong-mua-xuan-blue-spring-ride-ao-haru-ride-201607522.jpg,1,HD VietSub
2425,https://phimmoichilla.net/info/cuoc-chien-khong-can-suc-pm2425,Cuộc Chiến Không Cân Sức,https://i0.wp.com/img.phimmoichilla.net/images/film/cuoc-chien-khong-can-suc-201607126.jpg,1,HD Thuyết Minh
2426,https://phimmoichilla.net/info/thoat-khoi-trai-dat-pm2426,Thoát Khỏi Trái Đất,https://i0.wp.com/img.phimmoichilla.net/images/film/escape--from--planet--earth-thoat-khoi-trai-dat-201607218.jpg,1,HD VietSub
2427,https://phimmoichilla.net/info/xac-song-tro-choi-ket-thuc-pm2427,Xác Sống: Trò Chơi Kết Thúc,https://i0.wp.com/img.phimmoichilla.net/images/film/dead--rising-endgame-xac-song-tro-choi-ket-thuc-2016-201607245.jpg,1,HD Thuyết Minh
2428,https://phimmoichilla.net/info/anh-hung-bien-lua-pm2428,Anh Hùng Biển Lửa,https://i0.wp.com/img.phimmoichilla.net/images/film/planesfireandrescueanhhungbienlua-201607845.jpg,1,HD Thuyết Minh
2429,https://phimmoichilla.net/info/cuoc-chien-trac-an-pm2429,Cuộc Chiến Trắc Ẩn,https://i0.wp.com/img.phimmoichilla.net/images/film/cuoc-chien-trac-an-201512275.jpg,1,HD Thuyết Minh
2430,https://phimmoichilla.net/info/chu-cho-tuyet-voi-2-cun-con-sieu-quay-2-pm2430,Chú Chó Tuyệt Vời 2 - Cún Con Siêu Quậy 2,https://i0.wp.com/img.phimmoichilla.net/images/film/cun-con-sieu-quay-201607503.jpg,1,SD VietSub
2431,https://phimmoichilla.net/info/cuoc-phieu-luu-cua-chu-ech-pm2431,Cuộc Phiêu Lưu Của Chú Ếch,https://i0.wp.com/img.phimmoichilla.net/images/film/cuoc-phieu-luu-cua-chu-ech-201607115.jpg,1,HD Thuyết Minh
2432,https://phimmoichilla.net/info/dich-den-cuoi-cung-5-pm2432,Đích Đến Cuối Cùng 5,https://i0.wp.com/img.phimmoichilla.net/images/film/final-destination-5-201610162.jpg,1,HD VietSub
2433,https://phimmoichilla.net/info/hien-vien-dai-de-pm2433,Hiên Viên Đại Đế,https://i0.wp.com/img.phimmoichilla.net/images/film/hien-vien-dai-de-201607113.jpg,1,HD VietSub
2434,https://phimmoichilla.net/info/lo-dien-pm2434,Lộ Diện,https://i0.wp.com/img.phimmoichilla.net/images/film/lo-dien-201612844.jpg,1,HD VietSub
2435,https://phimmoichilla.net/info/chuyen-nho-dien-cuong-do-goi-la-tinh-yeu-movie-pm2435,Chuyện Nhỏ Điên Cuồng Đó Gọi Là Tình Yêu (Movie),https://i0.wp.com/img.phimmoichilla.net/images/film/chuyen-201611675.jpg,1,HD VietSub
2436,https://phimmoichilla.net/info/diep-vien-khong-thay-tai-xuat-pm2436,Điệp Viên Không Thấy Tái Xuất,https://i0.wp.com/img.phimmoichilla.net/images/film/diep-vien-khong-thay-tai-xuat-201608716.jpg,1,HD VietSub
2437,https://phimmoichilla.net/info/ong-ngoai-tuoi-30-pm2437,Ông Ngoại Tuổi 30,https://i0.wp.com/img.phimmoichilla.net/images/film/speed-scandal-2008-ong-ngoai-tuoi-30-201607294.jpg,1,HD VietSub
2438,https://phimmoichilla.net/info/linh-ban-tia-menh-lenh-dac-biet-pm2438,Lính Bắn Tỉa: Mệnh Lệnh Đặc Biệt,https://i0.wp.com/img.phimmoichilla.net/images/film/linh-ban-tia-menh-lenh-dac-biet-sniper-special-ops-2016-201607839.jpg,1,HD Thuyết Minh
2440,https://phimmoichilla.net/info/vung-dat-quy-du-khai-huyen-pm2440,Vùng Đất Quỷ Dữ: Khải Huyền,https://i0.wp.com/img.phimmoichilla.net/images/film/resident-evil-apocalypse-vung-dat-quy-du-khai-huyen-201702913.jpg,1,HD VietSub
2441,https://phimmoichilla.net/info/batman-dai-chien-superman-anh-sang-cong-ly-pm2441,Batman Đại Chiến Superman: Ánh Sáng Công Lý,https://i0.wp.com/img.phimmoichilla.net/images/film/phim-nguoi-doi-va-sieu-nhan-anh-sang-cong-ly-2016-201603261.jpg,1,HD VietSub Thuyết Minh
2442,https://phimmoichilla.net/info/oi-ma-oi-pm2442,Ôi! Ma Ơi!,https://i0.wp.com/img.phimmoichilla.net/images/film/oi-ma-201611493.jpg,1,VietSub
2443,https://phimmoichilla.net/info/truy-tim-tuong-phat-1-pm2443,Truy Tìm Tượng Phật 1,https://i0.wp.com/img.phimmoichilla.net/images/film/ong-bak-1-201610399.jpg,1,HD Thuyết Minh
2446,https://phimmoichilla.net/info/nguoi-dan-ong-hoan-hao-pm2446,Người Đàn Ông Hoàn Hảo,https://i0.wp.com/img.phimmoichilla.net/images/film/phim-nguoi-dan-ong-hoan-hao-mr-right-201607735.jpg,1,HD VietSub
2447,https://phimmoichilla.net/info/bat-coc-trai-tim-pm2447,Bắt Cóc Trái Tim,https://i0.wp.com/img.phimmoichilla.net/images/film/bat-coc-trai-tim-heart-attack-freelance-201607600.jpg,1,HD VietSub
2448,https://phimmoichilla.net/info/nu-hoang-sa-mac-pm2448,Nữ Hoàng Sa Mạc,https://i0.wp.com/img.phimmoichilla.net/images/film/nu-hoang-201612567.jpg,1,HD VietSub
2449,https://phimmoichilla.net/info/hung-dong-1-pm2449,Hừng Đông 1,https://i0.wp.com/img.phimmoichilla.net/images/film/hung-dong-1-201609878.jpg,1,HD VietSub
2450,https://phimmoichilla.net/info/thu-maisie-da-biet-pm2450,Thứ Maisie Đã Biết,https://i0.wp.com/img.phimmoichilla.net/images/film/thu-maisie-da-biet-what-maisie-knew-201608436.jpg,1,HD VietSub
2451,https://phimmoichilla.net/info/thi-tran-kinh-hoang-pm2451,Thị Trấn Kinh Hoàng,https://i0.wp.com/img.phimmoichilla.net/images/film/thi-tran-kinh-hoang-201609886.jpg,1,HD Thuyết Minh
2452,https://phimmoichilla.net/info/nam-hoang-hau-han-tu-cao-2016-pm2452,Nam Hoàng Hậu Hàn Tử Cao (2016),https://i0.wp.com/img.phimmoichilla.net/images/film/nam-hoang-hau-han-tu-cao-2016-201607931.jpg,1,HD VietSub
2453,https://phimmoichilla.net/info/tinh-dau-danh-het-cho-em-pm2453,Tình Đầu Dành Hết Cho Em,https://i0.wp.com/img.phimmoichilla.net/images/film/tinh-dau-danh-het-cho-em-201609293.jpg,1,HD Thuyết Minh
2454,https://phimmoichilla.net/info/cuoc-chien-song-con-pm2454,Cuộc Chiến Sống Còn,https://i0.wp.com/img.phimmoichilla.net/images/film/phim-cuoc-chien-song-con-201607934.jpg,1,HD VietSub
2455,https://phimmoichilla.net/info/vung-dat-quy-du-kiep-sau-pm2455,Vùng Đất Quỷ Dữ: Kiếp Sau,https://i0.wp.com/img.phimmoichilla.net/images/film/resident-evil-afterlife-vung-dat-quy-du-kiep-sau-201702729.jpg,1,HD VietSub
2456,https://phimmoichilla.net/info/co-dau-15-tuoi-pm2456,Cô Dâu 15 Tuổi,https://i0.wp.com/img.phimmoichilla.net/images/film/phim-co-dau-15-tuoi-hd-201607325.jpg,1,HD VietSub
2457,https://phimmoichilla.net/info/dai-chien-titan-pm2457,Đại Chiến Titan,https://i0.wp.com/img.phimmoichilla.net/images/film/phim-attack-on-titan-201704774.jpg,1,Tập 2 VIETSUB
2458,https://phimmoichilla.net/info/muu-sat-tuoi-xuan-pm2458,Mưu Sát Tuổi Xuân,https://i0.wp.com/img.phimmoichilla.net/images/film/phim-muu-sat-tuoi-xuan-kill-time-2016-201607124.jpg,1,HD-Trailer
2459,https://phimmoichilla.net/info/ke-cuop-lang-mo-phan-1-pm2459,Kẻ Cướp Lăng Mộ Phần 1,https://i0.wp.com/img.phimmoichilla.net/images/film/ke-cuop-1-2016-201606587.jpg,1,HD VietSub
2460,https://phimmoichilla.net/info/ke-cuop-lang-mo-phan-2-pm2460,Kẻ Cướp Lăng Mộ Phần 2,https://i0.wp.com/img.phimmoichilla.net/images/film/ke-cuop-201606749.jpg,1,HD VietSub
2461,https://phimmoichilla.net/info/van-co-cuoc-doi-pm2461,Ván Cờ Cuộc Đời,https://i0.wp.com/img.phimmoichilla.net/images/film/van-co-201606303.jpg,1,HD VietSub
2462,https://phimmoichilla.net/info/nguoi-chi-diem-pm2462,Người Chỉ Điểm,https://i0.wp.com/img.phimmoichilla.net/images/film/the-stool-pigeon-2010-vietsub-201612633.jpg,1,HD VietSub
2463,https://phimmoichilla.net/info/anh-hung-ngoc-pm2463,Anh Hùng Ngốc,https://i0.wp.com/img.phimmoichilla.net/images/film/phim-anh-hung-ngoc-bling-201606668.jpg,1,HD VietSub
2464,https://phimmoichilla.net/info/tam-dai-tac-vuong-pm2464,Tam Đại Tặc Vương,https://i0.wp.com/img.phimmoichilla.net/images/film/phim-tam-dai-tac-vuong-trivisa-201606999.jpg,1,HD VietSub + Thuyết Minh
2465,https://phimmoichilla.net/info/ban-nang-hoang-da-pm2465,Bản Năng Hoang Dã,https://i0.wp.com/img.phimmoichilla.net/images/film/phim-ban-nang-hoang-da-rabid-dogs-201606201.jpg,1,HD VietSub
2466,https://phimmoichilla.net/info/tu-dai-danh-bo-3-tran-huyet-chien-cuoi-cung-pm2466,Tứ Đại Danh Bộ 3: Trận Huyết Chiến Cuối Cùng,https://i0.wp.com/img.phimmoichilla.net/images/film/the-four-vietsub-201612601.jpg,1,HD VietSub
2467,https://phimmoichilla.net/info/khi-sac-cua-mot-ngay-pm2467,Khí Sắc Của Một Ngày,https://i0.wp.com/img.phimmoichilla.net/images/film/khi-sac-cua-mot-ngay-201601318.jpg,1,HD VietSub
2468,https://phimmoichilla.net/info/mau-xanh-la-mau-nong-nhat-pm2468,Màu Xanh Là Màu Nóng Nhất,https://i0.wp.com/img.phimmoichilla.net/images/film/mau-xanh-201606459.jpg,1,HD VietSub
2469,https://phimmoichilla.net/info/vien-dan-lua-pm2469,Viên Đạn Lửa,https://i0.wp.com/img.phimmoichilla.net/images/film/bullet-vien-dan-lua-2182-201601370.jpg,1,HD VietSub
2470,https://phimmoichilla.net/info/chien-binh-bang-gia-pm2470,Chiến Binh Băng Giá,https://i0.wp.com/img.phimmoichilla.net/images/film/chien-binh-201606953.jpg,1,HD VietSub
2471,https://phimmoichilla.net/info/ke-danh-cap-giac-mo-pm2471,Kẻ Đánh Cắp Giấc Mơ,https://i0.wp.com/img.phimmoichilla.net/images/film/ke-danh-cap-giac-mo-201608882.jpg,1,HD VietSub
2472,https://phimmoichilla.net/info/ke-phan-boi-pm2472,Kẻ Phản Bội,https://i0.wp.com/img.phimmoichilla.net/images/film/ke-phan-boi-201609483.jpg,1,SD VietSub
2473,https://phimmoichilla.net/info/biet-doi-chong-zombie-pm2473,Biệt Đội Chống Zombie,https://i0.wp.com/img.phimmoichilla.net/images/film/biet1-201701517.jpg,1,HD VietSub
2474,https://phimmoichilla.net/info/mat-ma-ca-kiem-pm2474,Mật Mã Cá Kiếm,https://i0.wp.com/img.phimmoichilla.net/images/film/mat-ma-ca-kiem-201609808.jpg,1,HD Thuyết Minh
2475,https://phimmoichilla.net/info/can-nha-vung-que-pm2475,Căn Nhà Vùng Quê,https://i0.wp.com/img.phimmoichilla.net/images/film/can-nha-201606805.jpg,1,HD VietSub
2476,https://phimmoichilla.net/info/bay-vi-la-han-pm2476,Bảy Vị La Hán,https://i0.wp.com/img.phimmoichilla.net/images/film/bay-vi-la-han-201608565.jpg,1,HD VietSub
2477,https://phimmoichilla.net/info/nguoi-khong-lo-xanh-pm2477,Người Khổng Lồ Xanh,https://i0.wp.com/img.phimmoichilla.net/images/film/nguoi-khong-lo-xanh-201805376.jpg,1,HD VietSub
2478,https://phimmoichilla.net/info/soi-gia-pho-wall-pm2478,Sói Già Phố Wall,https://i0.wp.com/img.phimmoichilla.net/images/film/soi-gia-pho-wall-the-wolf-of-wall-street-2014-201601612.jpg,1,HD Thuyết Minh + VietSub
2479,https://phimmoichilla.net/info/can-benh-quai-ac-pm2479,Căn Bệnh Quái Ác,https://i0.wp.com/img.phimmoichilla.net/images/film/can-benh-201606974.jpg,1,HD VietSub
2480,https://phimmoichilla.net/info/barbie-va-canh-cong-bi-mat-pm2480,Barbie Và Cánh Cổng Bí Mật,https://i0.wp.com/img.phimmoichilla.net/images/film/barbie-va-canh-cong-bi-mat-201609611.jpg,1,HD Thuyết Minh
2481,https://phimmoichilla.net/info/dao-buoc-voi-khung-long-pm2481,Dạo Bước Với Khủng Long,https://i0.wp.com/img.phimmoichilla.net/images/film/dao-buoc-201606409.jpg,1,HD VietSub
2482,https://phimmoichilla.net/info/nu-hoang-bang-gia-pm2482,Nữ Hoàng Băng Giá,https://i0.wp.com/img.phimmoichilla.net/images/film/nu-hoang-201606234.jpg,1,HD VietSub
2483,https://phimmoichilla.net/info/anh-chang-dong-giay-pm2483,Anh Chàng Đóng Giày,https://i0.wp.com/img.phimmoichilla.net/images/film/anh-chang-dong-giay-201608539.jpg,1,SD Thuyết Minh
2484,https://phimmoichilla.net/info/song-that-pm2484,Sống Thật,https://i0.wp.com/img.phimmoichilla.net/images/film/song-that-201609736.jpg,1,HD VietSub
2485,https://phimmoichilla.net/info/phi-tang-vo-ward-pm2485,Phi Tang Vợ Ward,https://i0.wp.com/img.phimmoichilla.net/images/film/phi-tang-vo-ward-201609220.jpg,1,HD Thuyết Minh
2486,https://phimmoichilla.net/info/chang-vang-pm2486,Chạng Vạng,https://i0.wp.com/img.phimmoichilla.net/images/film/chang-vang-201609557.jpg,1,HD Thuyết Minh
2487,https://phimmoichilla.net/info/chang-vang-3-nhat-thuc-pm2487,Chạng Vạng 3: Nhật Thực,https://i0.wp.com/img.phimmoichilla.net/images/film/chang-vang-3-nhat-thuc-201609324.jpg,1,HD Thuyết Minh
2488,https://phimmoichilla.net/info/ngay-tuong-niem-pm2488,Ngày Tưởng Niệm,https://i0.wp.com/img.phimmoichilla.net/images/film/ngay-tuong-niem-201609837.jpg,1,HD Thuyết Minh
2489,https://phimmoichilla.net/info/su-troi-day-cua-cac-ve-than-pm2489,Sự Trỗi Dậy Của Các Vệ Thần,https://i0.wp.com/img.phimmoichilla.net/images/film/su-troi-day-cua-cac-ve-than-201609863.jpg,1,HD Thuyết Minh
2490,https://phimmoichilla.net/info/mat-ma-song-con-pm2490,Mật Mã Sống Còn,https://i0.wp.com/img.phimmoichilla.net/images/film/mat-ma-song-con-201609125.jpg,1,HD Thuyết Minh
2491,https://phimmoichilla.net/info/bat-toi-neu-co-the-pm2491,Bắt Tôi Nếu Có Thể,https://i0.wp.com/img.phimmoichilla.net/images/film/bat-toi-neu-co-the-201609409.jpg,1,HD Thuyết Minh
2492,https://phimmoichilla.net/info/anh-sang-giua-dai-duong-pm2492,Ánh Sáng Giữa Đại Dương,https://i0.wp.com/img.phimmoichilla.net/images/film/anh-sang-giua-dai-duong-the-light-between-oceans-201608163.jpg,1,HD Thuyết Minh
2493,https://phimmoichilla.net/info/ke-hoach-thoat-e-pm2493,Kế Hoạch Thoát Ế,https://i0.wp.com/img.phimmoichilla.net/images/film/familyhood-ke-hoach-thoat-e-201608300.jpg,1,HD Trailer
2494,https://phimmoichilla.net/info/ngay-le-columbus-pm2494,Ngày Lễ Columbus,https://i0.wp.com/img.phimmoichilla.net/images/film/ngay-le-columbus-201609621.jpg,1,HD Thuyết Minh
2495,https://phimmoichilla.net/info/mua-luan-hoi-pm2495,Mưa Luân Hồi,https://i0.wp.com/img.phimmoichilla.net/images/film/mua-luan-hoi-201609824.jpg,1,SD VietSub
2496,https://phimmoichilla.net/info/co-nang-ngo-ngao-2-pm2496,Cô Nàng Ngổ Ngáo 2,https://i0.wp.com/img.phimmoichilla.net/images/film/co-nang-ngo-ngao-2-my-new-sassy-girl-201604705.jpg,1,HD VietSub
2497,https://phimmoichilla.net/info/tro-ve-tu-coi-chet-pm2497,Trở Về Từ Cõi Chết,https://i0.wp.com/img.phimmoichilla.net/images/film/coi-chet-201606746.jpg,1,HD VietSub
2498,https://phimmoichilla.net/info/quai-vat-khong-gian-doi-dau-ninja-pm2498,Quái Vật Không Gian Đối Đầu Ninja,https://i0.wp.com/img.phimmoichilla.net/images/film/phim-quai-vat-khong-gian-doi-dau-ninja-alien-vs-ninja-201606852.jpg,1,HD VietSub
2499,https://phimmoichilla.net/info/giet-nguoi-yeu-dau-pm2499,Giết Người Yêu Dấu,https://i0.wp.com/img.phimmoichilla.net/images/film/yeu-dau-201606500.jpg,1,HD VietSub
2500,https://phimmoichilla.net/info/cuoc-giai-cuu-than-ki-pm2500,Cuộc Giải Cứu Thần Kì,https://i0.wp.com/img.phimmoichilla.net/images/film/giai-cuu-201606647.jpg,1,HD VietSub
2501,https://phimmoichilla.net/info/dai-duong-huyen-trang-pm2501,Đại Đường Huyền Trang,https://i0.wp.com/img.phimmoichilla.net/images/film/dai-duong-huyen-trang-2016-201603295.jpg,1,HD VietSub + Thuyết Minh
2502,https://phimmoichilla.net/info/cuong-dao-pm2502,Cương Đao,https://i0.wp.com/img.phimmoichilla.net/images/film/phim-cuong-dao-brothers-2016-201606677.jpg,1,HD Vietsub
2503,https://phimmoichilla.net/info/phi-vu-cuoi-cung-pm2503,Phi Vụ Cuối Cùng,https://i0.wp.com/img.phimmoichilla.net/images/film/phim-phi-vu-cuoi-cung-the-last-heist-201606669.jpg,1,SD Vietsub
2504,https://phimmoichilla.net/info/ve-si-sieu-nang-pm2504,Vệ Sĩ Siêu Năng,https://i0.wp.com/img.phimmoichilla.net/images/film/ve2-201701307.jpg,1,HD VietSub
2505,https://phimmoichilla.net/info/toi-ac-ngu-say-pm2505,Tội Ác Ngủ Say,https://i0.wp.com/img.phimmoichilla.net/images/film/toi-ac-ngu-say-201608537.jpg,1,HD Thuyết Minh
2506,https://phimmoichilla.net/info/bi-mat-sau-anh-mat-pm2506,Bí Mật Sau Ánh Mắt,https://i0.wp.com/img.phimmoichilla.net/images/film/bi-mat-sau-anh-mat-201608636.jpg,1,HD Thuyết Minh
2507,https://phimmoichilla.net/info/doi-ve-binh-sieu-dang-pm2507,Đội Vệ Binh Siêu Đẳng,https://i0.wp.com/img.phimmoichilla.net/images/film/doi1-201701848.jpg,1,HD VietSub
2508,https://phimmoichilla.net/info/manh-luc-henry-pm2508,Mãnh Lực Henry,https://i0.wp.com/img.phimmoichilla.net/images/film/hardcore-henry-201604302.jpg,1,HD VietSub
2509,https://phimmoichilla.net/info/mot-co-hoi-pm2509,Một Cơ Hội,https://i0.wp.com/img.phimmoichilla.net/images/film/mot-co-201606313.jpg,1,HD VietSub
2510,https://phimmoichilla.net/info/ke-trieu-hon-pm2510,Kẻ Triệu Hồn,https://i0.wp.com/img.phimmoichilla.net/images/film/ke-trieu-hon-mythica-the-necromancer-201606849.jpg,1,HD VietSub
2511,https://phimmoichilla.net/info/tay-choi-khong-tuoi-pm2511,Tay Chơi Không Tuổi,https://i0.wp.com/img.phimmoichilla.net/images/film/1sadfdfgh-201606236.jpg,1,HD VietSub
2512,https://phimmoichilla.net/info/di-biet-3-nhung-ke-trung-kien-pm2512,Dị Biệt 3: Những Kẻ Trung Kiên,https://i0.wp.com/img.phimmoichilla.net/images/film/di-biet-nhung-ke-trung-kien-201603954.jpg,1,HD Thuyết Minh + VietSub
2513,https://phimmoichilla.net/info/chu-ngua-khumba-pm2513,Chú Ngựa Khumba,https://i0.wp.com/img.phimmoichilla.net/images/film/chu-ngua-201606274.jpg,1,HD VietSub
2514,https://phimmoichilla.net/info/tia-lua-pm2514,Tia Lửa,https://i0.wp.com/img.phimmoichilla.net/images/film/tia-lua-201606291.jpg,1,HD VietSub
2515,https://phimmoichilla.net/info/phi-vu-hat-de-pm2515,Phi Vụ Hạt Dẻ,https://i0.wp.com/img.phimmoichilla.net/images/film/phi-vu-201606640.jpg,1,HD VietSub
2516,https://phimmoichilla.net/info/thanh-trung-pm2516,Thanh Trừng,https://i0.wp.com/img.phimmoichilla.net/images/info/the-purge.jpg,1,HD VietSub
2517,https://phimmoichilla.net/info/my-nhan-nong-bong-pm2517,Mỹ Nhân Nóng Bỏng,https://i0.wp.com/img.phimmoichilla.net/images/film/canvetrungnamhai-201606555.jpg,1,HD VietSub
2518,https://phimmoichilla.net/info/tho-san-chien-binh-mua-dong-pm2518,Thợ Săn: Chiến Binh Mùa Đông,https://i0.wp.com/img.phimmoichilla.net/images/film/tho-san-chien-binh-mua-dong-201604421.jpg,1,HD VietSub + Thuyết Minh
2519,https://phimmoichilla.net/info/anh-chang-ngoc-ngech-pm2519,Anh Chàng Ngốc Ngếch,https://i0.wp.com/img.phimmoichilla.net/images/film/anh-chang-ngoc-nghech-201606998.jpg,1,HD Thuyết Minh
2520,https://phimmoichilla.net/info/buc-chan-dung-cua-quy-du-pm2520,Bức Chân Dung Của Quỷ Dữ,https://i0.wp.com/img.phimmoichilla.net/images/film/buc-chan-dung-cua-quy-du-201608863.jpg,1,HD VietSub
2521,https://phimmoichilla.net/info/dai-noi-mat-tham-pm2521,Đại Nội Mật Thám,https://i0.wp.com/img.phimmoichilla.net/images/film/xichbich1-201606655.jpg,1,HD VietSub + Lồng Tiếng
2522,https://phimmoichilla.net/info/tro-choi-tinh-ai-pm2522,Trò Chơi Tình Ái,https://i0.wp.com/img.phimmoichilla.net/images/film/tro-choi-201606725.jpg,1,HD VietSub
2523,https://phimmoichilla.net/info/nguoi-den-tu-dia-nguc-pm2523,Người Đến Từ Địa Ngục,https://i0.wp.com/img.phimmoichilla.net/images/film/nguoi-den-201606754.jpg,1,HD VietSub
2524,https://phimmoichilla.net/info/tho-san-ma-ca-rong-pm2524,Thợ Săn Ma Cà Rồng,https://i0.wp.com/img.phimmoichilla.net/images/film/tho-san-201606340.jpg,1,HD VietSub
2525,https://phimmoichilla.net/info/dao-hoang-pm2525,Đảo Hoang,https://i0.wp.com/img.phimmoichilla.net/images/film/dao-hoang-201606703.jpg,1,HD VietSub
2526,https://phimmoichilla.net/info/bai-hoc-cua-ac-quy-pm2526,Bài Học Của Ác Quỷ,https://i0.wp.com/img.phimmoichilla.net/images/film/bai-hoc-201606329.jpg,1,HD VietSub
2527,https://phimmoichilla.net/info/danh-cap-linh-hon-pm2527,Đánh Cắp Linh Hồn,https://i0.wp.com/img.phimmoichilla.net/images/film/danh-cap-201606926.jpg,1,HD VietSub
2528,https://phimmoichilla.net/info/thoi-nien-thieu-cua-dang-thien-sai-pm2528,Thời Niên Thiếu Của Đấng Thiên Sai,https://i0.wp.com/img.phimmoichilla.net/images/film/the-young-messiah-thoi-nien-thieu-cua-dang-thien-sai-201606778.jpg,1,HD VietSub
